identity_id,platform,direct_group,parent_group,effective_privilege,is_nested_admin
ID0277,Okta,Salesforce,,standard,False
ID0277,Okta,Slack,,standard,False
ID0278,AD,GG-Sales-Staff,,standard,False
ID0278,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0278,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0278,Okta,Salesforce,,standard,False
ID0278,Okta,Slack,,standard,False
ID0279,AD,GG-Sales-Staff,,standard,False
ID0279,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0279,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0279,Okta,Salesforce,,standard,False
ID0279,Okta,Slack,,standard,False
ID0280,AD,GG-Sales-Staff,,standard,False
ID0280,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0280,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0280,Okta,Salesforce,,standard,False
ID0280,Okta,Slack,,standard,False
ID0281,AD,GG-Finance-Staff,,standard,False
ID0281,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0281,AD,GG-ReadOnly-FS,,limited,False
ID0281,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0281,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0281,Okta,Workday,,standard,False
ID0281,Okta,Slack,,standard,False
ID0282,AD,GG-Finance-Staff,,standard,False
ID0282,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0282,AD,GG-ReadOnly-FS,,limited,False
ID0282,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0282,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0282,Okta,Workday,,standard,False
ID0282,Okta,Slack,,standard,False
ID0283,AD,GG-Sales-Staff,,standard,False
ID0283,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0283,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0283,Okta,Salesforce,,standard,False
ID0283,Okta,Slack,,standard,False
ID0284,AD,GG-Sales-Staff,,standard,False
ID0284,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0284,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0284,Okta,Salesforce,,standard,False
ID0284,Okta,Slack,,standard,False
ID0285,AD,GG-HR-Staff,,standard,False
ID0285,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0285,AD,GG-Domain-Admins,,admin,True
ID0285,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0285,Okta,Workday,,standard,False
ID0285,Okta,Slack,,standard,False
ID0285,Okta,ServiceNow,,standard,False
ID0286,AD,GG-Finance-Staff,,standard,False
ID0286,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0286,AD,GG-ReadOnly-FS,,limited,False
ID0286,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0286,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0286,Okta,Workday,,standard,False
ID0286,Okta,Slack,,standard,False
ID0287,AD,GG-Legal-Staff,,standard,False
ID0287,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0287,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0287,Okta,Slack,,standard,False
ID0288,AD,GG-Dev-Staff,,standard,False
ID0288,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0288,AD,GG-VPN-Access,,standard,False
ID0288,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0288,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0288,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0288,Okta,GitHub Enterprise,,standard,False
ID0288,Okta,AWS SSO,,standard,False
ID0288,Okta,Jira,,standard,False
ID0288,Okta,Slack,,standard,False
ID0289,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0289,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0289,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0289,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0289,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0289,Okta,AWS SSO,,standard,False
ID0289,Okta,GitHub Enterprise,,standard,False
ID0289,Okta,ServiceNow,,standard,False
ID0289,Okta,Slack,,standard,False
ID0289,Okta,CyberArk,,elevated,False
ID0289,Okta,Okta Admin Console,,admin,True
ID0290,AD,GG-Dev-Staff,,standard,False
ID0290,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0290,AD,GG-VPN-Access,,standard,False
ID0290,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0290,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0290,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0290,Okta,GitHub Enterprise,,standard,False
ID0290,Okta,AWS SSO,,standard,False
ID0290,Okta,Jira,,standard,False
ID0290,Okta,Slack,,standard,False
ID0291,AD,GG-HR-Staff,,standard,False
ID0291,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0291,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0291,Okta,Workday,,standard,False
ID0291,Okta,Slack,,standard,False
ID0291,Okta,ServiceNow,,standard,False
ID0292,AD,GG-HR-Staff,,standard,False
ID0292,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0292,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0292,Okta,Workday,,standard,False
ID0292,Okta,Slack,,standard,False
ID0292,Okta,ServiceNow,,standard,False
ID0293,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0293,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0293,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0293,AD,GG-Domain-Admins,,admin,True
ID0293,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0293,Okta,AWS SSO,,standard,False
ID0293,Okta,GitHub Enterprise,,standard,False
ID0293,Okta,ServiceNow,,standard,False
ID0293,Okta,Slack,,standard,False
ID0293,Okta,CyberArk,,elevated,False
ID0293,Okta,Okta Admin Console,,admin,True
ID0294,AD,GG-Legal-Staff,,standard,False
ID0294,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0294,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0294,Okta,Slack,,standard,False
ID0295,AD,GG-Finance-Staff,,standard,False
ID0295,AD,GG-SAP-Users,GG-Finance-Staff,standard,False
ID0295,AD,GG-ReadOnly-FS,,limited,False
ID0295,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0295,AWS,arn:aws:iam::aws:policy/AWSBillingReadOnlyAccess,,standard,False
ID0295,Okta,Workday,,standard,False
ID0295,Okta,Slack,,standard,False
ID0296,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0296,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0296,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0296,AD,GG-Domain-Admins,,admin,True
ID0296,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0296,Okta,AWS SSO,,standard,False
ID0296,Okta,GitHub Enterprise,,standard,False
ID0296,Okta,ServiceNow,,standard,False
ID0296,Okta,Slack,,standard,False
ID0296,Okta,CyberArk,,elevated,False
ID0296,Okta,Okta Admin Console,,admin,True
ID0297,AD,GG-HR-Staff,,standard,False
ID0297,AD,GG-HRIS-Access,GG-HR-Staff,standard,False
ID0297,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0297,Okta,Workday,,standard,False
ID0297,Okta,Slack,,standard,False
ID0297,Okta,ServiceNow,,standard,False
ID0298,AD,GG-Legal-Staff,,standard,False
ID0298,AD,GG-DLP-Policy,GG-Legal-Staff,standard,False
ID0298,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0298,Okta,Slack,,standard,False
ID0299,AD,GG-Dev-Staff,,standard,False
ID0299,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0299,AD,GG-VPN-Access,,standard,False
ID0299,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0299,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0299,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0299,Okta,GitHub Enterprise,,standard,False
ID0299,Okta,AWS SSO,,standard,False
ID0299,Okta,Jira,,standard,False
ID0299,Okta,Slack,,standard,False
ID0300,AD,GG-Sales-Staff,,standard,False
ID0300,AD,GG-CRM-Access,GG-Sales-Staff,standard,False
ID0300,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0300,Okta,Salesforce,,standard,False
ID0300,Okta,Slack,,standard,False
ID0301,AD,GG-Contractors,,limited,False
ID0301,AD,GG-Guest-Access,,limited,False
ID0301,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0301,Okta,Jira,,standard,False
ID0301,Okta,Slack,,standard,False
ID0302,AD,GG-Contractors,,limited,False
ID0302,AD,GG-Guest-Access,,limited,False
ID0302,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0302,Okta,Jira,,standard,False
ID0302,Okta,Slack,,standard,False
ID0303,AD,GG-Contractors,,limited,False
ID0303,AD,GG-Guest-Access,,limited,False
ID0303,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0303,Okta,Jira,,standard,False
ID0303,Okta,Slack,,standard,False
ID0304,AD,GG-Contractors,,limited,False
ID0304,AD,GG-Guest-Access,,limited,False
ID0304,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0304,Okta,Jira,,standard,False
ID0304,Okta,Slack,,standard,False
ID0305,AD,GG-Contractors,,limited,False
ID0305,AD,GG-Guest-Access,,limited,False
ID0305,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0305,Okta,Jira,,standard,False
ID0305,Okta,Slack,,standard,False
ID0306,AD,GG-Contractors,,limited,False
ID0306,AD,GG-Guest-Access,,limited,False
ID0306,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0306,Okta,Jira,,standard,False
ID0306,Okta,Slack,,standard,False
ID0307,AD,GG-Contractors,,limited,False
ID0307,AD,GG-Guest-Access,,limited,False
ID0307,AD,GG-Domain-Admins,,admin,True
ID0307,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0307,Okta,Jira,,standard,False
ID0307,Okta,Slack,,standard,False
ID0308,AD,GG-Contractors,,limited,False
ID0308,AD,GG-Guest-Access,,limited,False
ID0308,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0308,Okta,Jira,,standard,False
ID0308,Okta,Slack,,standard,False
ID0309,AD,GG-Contractors,,limited,False
ID0309,AD,GG-Guest-Access,,limited,False
ID0309,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0309,Okta,Jira,,standard,False
ID0309,Okta,Slack,,standard,False
ID0310,AD,GG-Contractors,,limited,False
ID0310,AD,GG-Guest-Access,,limited,False
ID0310,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0310,Okta,Jira,,standard,False
ID0310,Okta,Slack,,standard,False
ID0311,AD,GG-Contractors,,limited,False
ID0311,AD,GG-Guest-Access,,limited,False
ID0311,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0311,Okta,Jira,,standard,False
ID0311,Okta,Slack,,standard,False
ID0312,AD,GG-Contractors,,limited,False
ID0312,AD,GG-Guest-Access,,limited,False
ID0312,AD,GG-Domain-Admins,,admin,True
ID0312,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0312,Okta,Jira,,standard,False
ID0312,Okta,Slack,,standard,False
ID0313,AD,GG-Contractors,,limited,False
ID0313,AD,GG-Guest-Access,,limited,False
ID0313,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0313,Okta,Jira,,standard,False
ID0313,Okta,Slack,,standard,False
ID0314,AD,GG-Contractors,,limited,False
ID0314,AD,GG-Guest-Access,,limited,False
ID0314,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0314,Okta,Jira,,standard,False
ID0314,Okta,Slack,,standard,False
ID0315,AD,GG-Contractors,,limited,False
ID0315,AD,GG-Guest-Access,,limited,False
ID0315,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0315,Okta,Jira,,standard,False
ID0315,Okta,Slack,,standard,False
ID0316,AD,GG-Contractors,,limited,False
ID0316,AD,GG-Guest-Access,,limited,False
ID0316,AD,GG-Domain-Admins,,admin,True
ID0316,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0316,Okta,Jira,,standard,False
ID0316,Okta,Slack,,standard,False
ID0317,AD,GG-Contractors,,limited,False
ID0317,AD,GG-Guest-Access,,limited,False
ID0317,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0317,Okta,Jira,,standard,False
ID0317,Okta,Slack,,standard,False
ID0318,AD,GG-Contractors,,limited,False
ID0318,AD,GG-Guest-Access,,limited,False
ID0318,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0318,Okta,Jira,,standard,False
ID0318,Okta,Slack,,standard,False
ID0319,AD,GG-Contractors,,limited,False
ID0319,AD,GG-Guest-Access,,limited,False
ID0319,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0319,Okta,Jira,,standard,False
ID0319,Okta,Slack,,standard,False
ID0320,AD,GG-Contractors,,limited,False
ID0320,AD,GG-Guest-Access,,limited,False
ID0320,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0320,Okta,Jira,,standard,False
ID0320,Okta,Slack,,standard,False
ID0321,AD,GG-Contractors,,limited,False
ID0321,AD,GG-Guest-Access,,limited,False
ID0321,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0321,Okta,Jira,,standard,False
ID0321,Okta,Slack,,standard,False
ID0322,AD,GG-Contractors,,limited,False
ID0322,AD,GG-Guest-Access,,limited,False
ID0322,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0322,Okta,Jira,,standard,False
ID0322,Okta,Slack,,standard,False
ID0323,AD,GG-Contractors,,limited,False
ID0323,AD,GG-Guest-Access,,limited,False
ID0323,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0323,Okta,Jira,,standard,False
ID0323,Okta,Slack,,standard,False
ID0324,AD,GG-Contractors,,limited,False
ID0324,AD,GG-Guest-Access,,limited,False
ID0324,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0324,Okta,Jira,,standard,False
ID0324,Okta,Slack,,standard,False
ID0325,AD,GG-Contractors,,limited,False
ID0325,AD,GG-Guest-Access,,limited,False
ID0325,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0325,Okta,Jira,,standard,False
ID0325,Okta,Slack,,standard,False
ID0326,AD,GG-Contractors,,limited,False
ID0326,AD,GG-Guest-Access,,limited,False
ID0326,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0326,Okta,Jira,,standard,False
ID0326,Okta,Slack,,standard,False
ID0327,AD,GG-Contractors,,limited,False
ID0327,AD,GG-Guest-Access,,limited,False
ID0327,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0327,Okta,Jira,,standard,False
ID0327,Okta,Slack,,standard,False
ID0328,AD,GG-Contractors,,limited,False
ID0328,AD,GG-Guest-Access,,limited,False
ID0328,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0328,Okta,Jira,,standard,False
ID0328,Okta,Slack,,standard,False
ID0329,AD,GG-Contractors,,limited,False
ID0329,AD,GG-Guest-Access,,limited,False
ID0329,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0329,Okta,Jira,,standard,False
ID0329,Okta,Slack,,standard,False
ID0330,AD,GG-Contractors,,limited,False
ID0330,AD,GG-Guest-Access,,limited,False
ID0330,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0330,Okta,Jira,,standard,False
ID0330,Okta,Slack,,standard,False
ID0331,AD,GG-Contractors,,limited,False
ID0331,AD,GG-Guest-Access,,limited,False
ID0331,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0331,Okta,Jira,,standard,False
ID0331,Okta,Slack,,standard,False
ID0332,AD,GG-Contractors,,limited,False
ID0332,AD,GG-Guest-Access,,limited,False
ID0332,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0332,Okta,Jira,,standard,False
ID0332,Okta,Slack,,standard,False
ID0333,AD,GG-Contractors,,limited,False
ID0333,AD,GG-Guest-Access,,limited,False
ID0333,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0333,Okta,Jira,,standard,False
ID0333,Okta,Slack,,standard,False
ID0334,AD,GG-Contractors,,limited,False
ID0334,AD,GG-Guest-Access,,limited,False
ID0334,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0334,Okta,Jira,,standard,False
ID0334,Okta,Slack,,standard,False
ID0335,AD,GG-Contractors,,limited,False
ID0335,AD,GG-Guest-Access,,limited,False
ID0335,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0335,Okta,Jira,,standard,False
ID0335,Okta,Slack,,standard,False
ID0336,AD,GG-Contractors,,limited,False
ID0336,AD,GG-Guest-Access,,limited,False
ID0336,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0336,Okta,Jira,,standard,False
ID0336,Okta,Slack,,standard,False
ID0337,AD,GG-Contractors,,limited,False
ID0337,AD,GG-Guest-Access,,limited,False
ID0337,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0337,Okta,Jira,,standard,False
ID0337,Okta,Slack,,standard,False
ID0338,AD,GG-Contractors,,limited,False
ID0338,AD,GG-Guest-Access,,limited,False
ID0338,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0338,Okta,Jira,,standard,False
ID0338,Okta,Slack,,standard,False
ID0339,AD,GG-Contractors,,limited,False
ID0339,AD,GG-Guest-Access,,limited,False
ID0339,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0339,Okta,Jira,,standard,False
ID0339,Okta,Slack,,standard,False
ID0340,AD,GG-Contractors,,limited,False
ID0340,AD,GG-Guest-Access,,limited,False
ID0340,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0340,Okta,Jira,,standard,False
ID0340,Okta,Slack,,standard,False
ID0341,AD,GG-Contractors,,limited,False
ID0341,AD,GG-Guest-Access,,limited,False
ID0341,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0341,Okta,Jira,,standard,False
ID0341,Okta,Slack,,standard,False
ID0342,AD,GG-Contractors,,limited,False
ID0342,AD,GG-Guest-Access,,limited,False
ID0342,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0342,Okta,Jira,,standard,False
ID0342,Okta,Slack,,standard,False
ID0343,AD,GG-Contractors,,limited,False
ID0343,AD,GG-Guest-Access,,limited,False
ID0343,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0343,Okta,Jira,,standard,False
ID0343,Okta,Slack,,standard,False
ID0344,AD,GG-Contractors,,limited,False
ID0344,AD,GG-Guest-Access,,limited,False
ID0344,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0344,Okta,Jira,,standard,False
ID0344,Okta,Slack,,standard,False
ID0345,AD,GG-Contractors,,limited,False
ID0345,AD,GG-Guest-Access,,limited,False
ID0345,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0345,Okta,Jira,,standard,False
ID0345,Okta,Slack,,standard,False
ID0346,AD,GG-Contractors,,limited,False
ID0346,AD,GG-Guest-Access,,limited,False
ID0346,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0346,Okta,Jira,,standard,False
ID0346,Okta,Slack,,standard,False
ID0347,AD,GG-Contractors,,limited,False
ID0347,AD,GG-Guest-Access,,limited,False
ID0347,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0347,Okta,Jira,,standard,False
ID0347,Okta,Slack,,standard,False
ID0348,AD,GG-Contractors,,limited,False
ID0348,AD,GG-Guest-Access,,limited,False
ID0348,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0348,Okta,Jira,,standard,False
ID0348,Okta,Slack,,standard,False
ID0349,AD,GG-Contractors,,limited,False
ID0349,AD,GG-Guest-Access,,limited,False
ID0349,AD,GG-Domain-Admins,,admin,True
ID0349,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0349,Okta,Jira,,standard,False
ID0349,Okta,Slack,,standard,False
ID0350,AD,GG-Contractors,,limited,False
ID0350,AD,GG-Guest-Access,,limited,False
ID0350,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0350,Okta,Jira,,standard,False
ID0350,Okta,Slack,,standard,False
ID0351,AD,GG-Dev-Staff,,standard,False
ID0351,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0351,AD,GG-VPN-Access,,standard,False
ID0351,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0351,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0351,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0352,AD,GG-Dev-Staff,,standard,False
ID0352,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0352,AD,GG-VPN-Access,,standard,False
ID0352,AD,GG-Domain-Admins,,admin,True
ID0352,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0353,AD,GG-Dev-Staff,,standard,False
ID0353,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0353,AD,GG-VPN-Access,,standard,False
ID0353,AD,GG-Domain-Admins,,admin,True
ID0353,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0354,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0354,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0354,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0354,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0354,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0355,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0355,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0355,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0355,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0355,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0356,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0356,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0356,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0356,AD,GG-Domain-Admins,,admin,True
ID0356,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0357,AD,GG-Dev-Staff,,standard,False
ID0357,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0357,AD,GG-VPN-Access,,standard,False
ID0357,AD,GG-Domain-Admins,,admin,True
ID0357,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0358,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0358,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0358,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0358,AD,GG-Domain-Admins,,admin,True
ID0358,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0359,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0359,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0359,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0359,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0359,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0360,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0360,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0360,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0360,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0360,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0361,AD,GG-Dev-Staff,,standard,False
ID0361,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0361,AD,GG-VPN-Access,,standard,False
ID0361,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0361,AWS,arn:aws:iam::aws:policy/AmazonS3ReadOnlyAccess,,standard,False
ID0361,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0362,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0362,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0362,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0362,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0362,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0363,AD,GG-Dev-Staff,,standard,False
ID0363,AD,GG-Git-Users,GG-Dev-Staff,standard,False
ID0363,AD,GG-VPN-Access,,standard,False
ID0363,AD,GG-Domain-Admins,,admin,True
ID0363,AWS,arn:aws:iam::aws:policy/AdministratorAccess,,admin,True
ID0364,AD,GG-IT-Staff,GG-Infra-Ops,standard,False
ID0364,AD,GG-Infra-Ops,GG-Domain-Admins,elevated,True
ID0364,AD,GG-ServiceDesk,GG-Infra-Ops,standard,False
ID0364,AWS,arn:aws:iam::aws:policy/AmazonEC2ReadOnlyAccess,,standard,False
ID0364,AWS,arn:aws:iam::aws:policy/CloudWatchLogsReadOnlyAccess,,standard,False
ID0365,AD,GG-Dev-Staff,,standard,False
